Product ID;Product;Brand;Category;pricing_role_category;URL;Price;Image URL
762484;MAC True Or False Lashes 89 Megastar Lash (W);MAC;Makeup;C;https://www.matas.dk/soeg?search-query=762484;;
1024817;Adidas Blå Træningselastik Hård;Adidas;Sport and nutrition;C;https://www.matas.dk/soeg?search-query=1024817;;https://images.matas.dk/encode/0885652018739_20250819180300.jpg
768213;ABC Hand Wash 500 ml (web) (W);Australian Bodycare;Skin care;C;https://www.matas.dk/soeg?search-query=768213;;https://images.matas.dk/encode/768213_20231121113641.jpg
1004930;Nordog Hundeseng Hygge Cappuccino Medium;nordog;Pets;C;https://www.matas.dk/soeg?search-query=1004930;;https://images.matas.dk/encode/5744003340019_1_20240802144919.jpg
843617;Woods Copenhagen Volumizing Conditioner 400 ml;Woods Copenhagen;Hair care and styling;C;https://www.matas.dk/soeg?search-query=843617;;https://images.matas.dk/encode/5744002030393_1_20260629090100.jpg
837224;FT Golden Beards Lille Skægbørste 75 g (W);Golden Beards;Personal care;C;https://www.matas.dk/soeg?search-query=837224;;https://images.matas.dk/encode/7426759099813_20240430013839.jpg
798363;Cetaphil Facial Moisturizer 50 g;Cetaphil;Skin care;A;https://www.matas.dk/soeg?search-query=798363;89.0;https://images.matas.dk/encode/798363.jpg
777291;Parfums De Marly Galloway EDP Spray 125Ml;Parfums De Marly;Fragrances;C;https://www.matas.dk/soeg?search-query=777291;;https://images.matas.dk/encode/3700578502346_1_20260616183125.jpg
1016916;Wheat Rubber Boot Muddy Hazel 30;WHEAT;Baby and parent;C;https://www.matas.dk/soeg?search-query=1016916;;https://images.matas.dk/encode/5715596263900_1_20250228113000.jpg
835129;Moroccanoil Frizz Control Shampoo 250 ml.;Moroccanoil;Hair care and styling;C;https://www.matas.dk/soeg?search-query=835129;;https://images.matas.dk/encode/7290116972466_20240320103700.jpg
785456;FT Sonnentor Fødselsdags Te Øko 18 Br;Sonnentor;Food;C;https://www.matas.dk/soeg?search-query=785456;;https://images.matas.dk/encode/785456_20241101065934.jpg
782464;American Crew Classic Styling Finishing Spray 200 ML (W);American Crew;Hair care and styling;C;https://www.matas.dk/soeg?search-query=782464;;
542334;RIM Mascara 100% WP Black Black;Rimmel;Makeup;A;https://www.matas.dk/soeg?search-query=542334;;https://images.matas.dk/encode/5012874113095_20260623183205.jpg
824983;FT Pure Beginnings Berry Tandpasta 0-3 år 75 ml;Pure Beginnings;Baby and parent;C;https://www.matas.dk/soeg?search-query=824983;;https://images.matas.dk/encode/824983_20231124083627.jpg
816786;BY TERRY LipExpert Shine Liquid Lipstick N12 Gypsy Shot;By Terry;Makeup;;https://www.matas.dk/soeg?search-query=816786;;https://images.matas.dk/encode/3700076451054_1_Swatch.jpg
830798;Björn Borg Core Logo Hw Brief 2P Multi Pack XS;Björn Borg;Clothing, shoes and accessories;;https://www.matas.dk/soeg?search-query=830798;;https://images.matas.dk/encode/7321465534132_1_20240402093913.jpg
826173;MAC Macximal Matte Mini Lipstick Twig Twist;MAC;Makeup;;https://www.matas.dk/soeg?search-query=826173;;https://images.matas.dk/encode/773602721054_20240731143922.jpg
1029565;CL Double Serum Foundation D2w 30 ml;Clarins;Makeup;C;https://www.matas.dk/soeg?search-query=1029565;;https://images.matas.dk/encode/3666057362811_20260210180800.jpg
1022201;Compliments Slow Towel 40X60 Cm 2 Pack Brown;Compliments;Sleep and relaxation;C;https://www.matas.dk/soeg?search-query=1022201;;https://images.matas.dk/encode/5704957149267_20250526180500.jpg
1009210;Bobbi Brown Bronzing Powder Deep 10 g;Bobbi Brown;Makeup;C;https://www.matas.dk/soeg?search-query=1009210;;https://images.matas.dk/encode/716170319971_20260807040423.jpg
783213;GUERLAIN Aqua Allegoria Bergamote Calabria EDT 75 ml;Guerlain;Fragrances;C;https://www.matas.dk/soeg?search-query=783213;;https://images.matas.dk/encode/3346470143845_20250411040158.jpg
94153721;JF Frizz Ease Dream Curls Jelly;John Frieda;Hair care and styling;C;https://www.matas.dk/soeg?search-query=94153721;;https://images.matas.dk/encode/5037156298147_20260205180200.jpg
829927;RMS Beauty ReDimension Hydra Powder Blush French Rosé;RMS Beauty;Makeup;C;https://www.matas.dk/soeg?search-query=829927;;https://images.matas.dk/encode/816248025145_20231206153811.jpg
763193;bMin Mineralist Hydra-Smoothing Lipstick Awaraness (G);bareMinerals;Makeup;;https://www.matas.dk/soeg?search-query=763193;;https://images.matas.dk/encode/98132573424_20240117153952.jpg
1035728;Done By Deer Flaske Rustfrit Stål Tiny Farm Pudder 350 ml;Done By Deer;Baby and parent;C;https://www.matas.dk/soeg?search-query=1035728;;https://images.matas.dk/encode/5712643061182_20260304144100.jpg
812273;FT Pureviva Æterisk Appelsinolie Ø 10 ml (W);Pureviva;Sleep and relaxation;C;https://www.matas.dk/soeg?search-query=812273;;
838513;Björn Borg Studio Seamless Ribbed Tights XS;Björn Borg;Sport and nutrition;;https://www.matas.dk/soeg?search-query=838513;;https://images.matas.dk/encode/7321465638489_1_20241016180222.jpg
1034273;OPI RapiDry Stop, Drop n’ Whoa 9 ml;OPI;Makeup;C;https://www.matas.dk/soeg?search-query=1034273;;https://images.matas.dk/encode/4064665222951_20250926181100.jpg
959241;ES DayWear Anti-Oxidant Cream Spf 15 Dry 50ml;Estée Lauder;Skin care;B;https://www.matas.dk/soeg?search-query=959241;;https://images.matas.dk/encode/027131763529_20241212180000.jpg
574320;Nicorette Tyggegummi Freshmint 4 mg 210 stk (G) FLP;Nicorette®;Medicine;C;https://www.matas.dk/soeg?search-query=574320;;https://images.matas.dk/encode/7046260166110_20260817180127.jpg
1021311;NARS Mini Light Reflecting Setting Powder Pressed Crystal 3;NARS;Makeup;C;https://www.matas.dk/soeg?search-query=1021311;;https://images.matas.dk/encode/194251076379_20250815065000.jpg
94159983;The Body Shop British Rose Shower Gel 250 ml;THE BODY SHOP;Skin care;;https://www.matas.dk/soeg?search-query=94159983;;https://images.matas.dk/encode/94159983_20260213093700.jpg
825599;YSL Myslf Le Parfum 100 ml;Yves Saint Laurent;Fragrances;B;https://www.matas.dk/soeg?search-query=825599;;https://images.matas.dk/encode/3614274114645_20260601182317.jpg
778190;Dehn Kiss ImPRESS negle Time Slip - KIM008C;Kiss;Makeup;C;https://www.matas.dk/soeg?search-query=778190;;https://images.matas.dk/encode/778190.jpg
1004235;NARS Light Reflecting Foundation Zambie 30ml;NARS;Makeup;;https://www.matas.dk/soeg?search-query=1004235;;https://images.matas.dk/encode/194251070988_1_20240826115705.jpg
1033645;La Roche-Posay Lipikar Light Baume AP+M 400 ml;La Roche-Posay;Skin care;C;https://www.matas.dk/soeg?search-query=1033645;;https://images.matas.dk/encode/3337875930338_20251114180800.jpg
754406;ES Futurist Hydra Rescue 2C3 Fresco SPF45 35ml (G);Estée Lauder;Makeup;C;https://www.matas.dk/soeg?search-query=754406;;https://images.matas.dk/encode/887167466685_20240508113807.jpg
1024397;ACO Face Refreshing Cleansing Gel NP 200 ml;ACO;Skin care;C;https://www.matas.dk/soeg?search-query=1024397;;https://images.matas.dk/encode/7319861025842_20250522180100.jpg
1035230;sloggi Zero Feel 2.0 High waist Nostalgic Brown Str. L;Sloggi;Clothing, shoes and accessories;C;https://www.matas.dk/soeg?search-query=1035230;;https://images.matas.dk/encode/7611358832835_20260305180200.jpg
634926;H.B. Brynfarve Brun m Balsam;Hanne Bang;Makeup;AA;https://www.matas.dk/soeg?search-query=634926;;https://images.matas.dk/encode/5709794001327_20251201094400.jpg
1022807;Aerin Ikat Jasmine Eau de Parfum 7 ml (W);Aerin;Fragrances;C;https://www.matas.dk/soeg?search-query=1022807;;https://images.matas.dk/encode/887167493636_20250819180300.jpg
786018;CH Refill Rouge Allure L’Extrait 832 Rouge Libre;CHANEL;Makeup;;https://www.matas.dk/soeg?search-query=786018;;
1037893;KRAES Motherhood Scar Care 20 ml;KRAES;Baby and parent;B;https://www.matas.dk/soeg?search-query=1037893;;https://images.matas.dk/encode/5744000340913_20260401040100.jpg
789425;LAURA MERCIER Petal Soft Lip Elodie;Laura Mercier;Makeup;C;https://www.matas.dk/soeg?search-query=789425;;https://images.matas.dk/encode/736150183842_20240412095334.jpg
776197;MINERALIST Lip Gloss-Balm;bareMinerals;Makeup;C;https://www.matas.dk/soeg?search-query=776197;;https://images.matas.dk/encode/194248007805_20240115173627.jpg
791989;Solgar Folat (Metafolin) 400 ug 50 tabl;Solgar;Vitamins and supplements;C;https://www.matas.dk/soeg?search-query=791989;;
831274;Lacoste Touch Of Pink EDT 90 ml;Lacoste;Fragrances;C;https://www.matas.dk/soeg?search-query=831274;;https://images.matas.dk/encode/831274_20240820203806.jpg
1028670;LA TIU Stick Blush Rose 03;Lancôme;Makeup;B;https://www.matas.dk/soeg?search-query=1028670;;https://images.matas.dk/encode/3614274485301_20260323180400.jpg
1005998;Björn Borg Ace Short Shorts Shocking Orange L;Björn Borg;Sport and nutrition;C;https://www.matas.dk/soeg?search-query=1005998;;https://images.matas.dk/encode/7321465668622_1_20241211181000.jpg
1036731;Kérastase GA AF Glaze Milk Long Hair Prone Frizz TS 45 ml;KÉRASTASE;Hair care and styling;B;https://www.matas.dk/soeg?search-query=1036731;;https://images.matas.dk/encode/3474637283476_20260131040200.jpg
1017808;ES Sumptuous Mascara Set Xmas25;Estée Lauder;Makeup;;https://www.matas.dk/soeg?search-query=1017808;;https://images.matas.dk/encode/887167790087_20250823040800.jpg
1018094;Aquanova Viggo Badekåbe Cotton XL Mørkegrå;Aquanova;Clothing, shoes and accessories;C;https://www.matas.dk/soeg?search-query=1018094;;https://images.matas.dk/encode/8711948574882_1_20250212181225.jpg
837267;FT OSMO Deep Moisture Shampoo 400 ml;OSMO;Hair care and styling;;https://www.matas.dk/soeg?search-query=837267;;https://images.matas.dk/encode/5035832100272_20240430013822.jpg
839603;CH Cream-To-Powder Blush Rose Radiant 242;CHANEL;Makeup;C;https://www.matas.dk/soeg?search-query=839603;;https://images.matas.dk/encode/3145891682427_20240821090145.jpg
835701;Parfums De Marly Pegasus EDP 75 Ml;Parfums De Marly;Fragrances;C;https://www.matas.dk/soeg?search-query=835701;;https://images.matas.dk/encode/3700578502285_1_20260128180400.jpg
1011438;Kinfill Soap Dish Forest Green;Kinfill;Home;C;https://www.matas.dk/soeg?search-query=1011438;;https://images.matas.dk/encode/8785267891852_1_20241119184900.jpg
1024512;Benefit Gimme Brow+ Mini 3.5;Benefit Cosmetics;Makeup;C;https://www.matas.dk/soeg?search-query=1024512;;https://images.matas.dk/encode/602004095305_20260604102600.jpg
1005994;Björn Borg Ace Short Shorts Night Sky XL;Björn Borg;Sport and nutrition;;https://www.matas.dk/soeg?search-query=1005994;;https://images.matas.dk/encode/7321465668592_1_20250129180200.jpg
800559;FT Jasper SportsTape 3,8 cm x 10 m 1 stk;Jasper;Sport and nutrition;C;https://www.matas.dk/soeg?search-query=800559;;
768140;Bioderma Hydrabio H2O 500 Ml FLP (M);Bioderma;Skin care;C;https://www.matas.dk/soeg?search-query=768140;;https://images.matas.dk/encode/3701129811702_20260304130500.jpg
619803;LOR læber CR 258 Berry (G);L’Oréal Paris;Makeup;A;https://www.matas.dk/soeg?search-query=619803;;https://images.matas.dk/encode/619803_1.jpg
735224;Nivea Men Protect & Care Shaving Gel 200 ml (W);Nivea;Personal care;C;https://www.matas.dk/soeg?search-query=735224;;https://images.matas.dk/encode/735224_1.jpg
800566;FT Codage Nutritive Night Cream Regenerating & Detoxifying 5;Codage;Skin care;;https://www.matas.dk/soeg?search-query=800566;;
1024668;Björn Borg Studio Seamless Ribbed Tights Bk001 L;Björn Borg;Sport and nutrition;;https://www.matas.dk/soeg?search-query=1024668;;https://images.matas.dk/encode/7321465638397_1_20250618180500.jpg
784251;Bondi Sands 1 Hour Express 200;Bondi Sands;Skin care;B;https://www.matas.dk/soeg?search-query=784251;;https://images.matas.dk/encode/810020172720.jpg
1007811;GUERLAIN Aqua Allegoria Mandarine Basilic Hand Cream 50 ml;Guerlain;Skin care;;https://www.matas.dk/soeg?search-query=1007811;;https://images.matas.dk/encode/3346470148666_20250129041200.jpg
823417;Escentric Molecules MOLECULE 01 EDT 30 ML (G);Escentric Molecules;Fragrances;A;https://www.matas.dk/soeg?search-query=823417;;https://images.matas.dk/encode/823417.jpg
1020569;Murdock London Cologne Black Tea 50 ml;Murdock London;Skin care;C;https://www.matas.dk/soeg?search-query=1020569;;https://images.matas.dk/encode/5060282796133_1_20250408180400.jpg
1008907;MIILD Skin Tint Moisturiser SPF15 Golden Honey 50 ml;MIILD;Skin care;A;https://www.matas.dk/soeg?search-query=1008907;;https://images.matas.dk/encode/5709994023778_1_20250610180216.jpg
1017275;Wheat Thermo Suit Cuddle Yellow Cherries 74/9m;WHEAT;Baby and parent;;https://www.matas.dk/soeg?search-query=1017275;;https://images.matas.dk/encode/5715596137492_1_20250226104200.jpg
1024804;Adidas Albuestøtte Sort L;Adidas;Sport and nutrition;C;https://www.matas.dk/soeg?search-query=1024804;;https://images.matas.dk/encode/0885652022187_20250819180500.jpg
836699;OR Youthtopia Refining Apple Peel 100 ml;Origins;Skin care;C;https://www.matas.dk/soeg?search-query=836699;;https://images.matas.dk/encode/717334269712_20240815113820.jpg
1017562;Wheat Wool Leggings Agi Navy 128/8y;WHEAT;Baby and parent;;https://www.matas.dk/soeg?search-query=1017562;;https://images.matas.dk/encode/5715596003629_1_20250226083400.jpg
845158;CH La Mousse Camellia Cleansing Cream-To-Foam Tube 150Ml;CHANEL;Skin care;B;https://www.matas.dk/soeg?search-query=845158;;https://images.matas.dk/encode/3145891332254_20250622040000.jpg
843475;MAY Superstay Lumi Matte Foundation 126 35 ml FLP;Maybelline;Makeup;C;https://www.matas.dk/soeg?search-query=843475;;https://images.matas.dk/encode/3600531691905_20241217180800.jpg
1034659;Noppies Evi seamless nursing top P849 Moonlight XS/S;Noppies;Baby and parent;;https://www.matas.dk/soeg?search-query=1034659;;https://images.matas.dk/encode/8719788867744_20251114130600.jpg
1035436;Casall Oval Pilates and Training 0 Mat Dark Brown 8mm;Casall;Sport and nutrition;;https://www.matas.dk/soeg?search-query=1035436;;https://images.matas.dk/encode/7323345305962_20251118180600.jpg
846198;FT OSMO Silverising Conditioner 1000 ml;OSMO;Hair care and styling;;https://www.matas.dk/soeg?search-query=846198;;https://images.matas.dk/encode/5035832135991_20251021040000.jpg
1036280;Avene Sun Plumping Serum SPF50 30 ml;Avène;Skin care;B;https://www.matas.dk/soeg?search-query=1036280;;https://images.matas.dk/encode/3282771000558_1_20260313180438.jpg
1033651;La Roche-Posay Lipikar Baume AP+Max 400 ml;La Roche-Posay;Skin care;B;https://www.matas.dk/soeg?search-query=1033651;;https://images.matas.dk/encode/3337875930239_20251114180500.jpg
961362;LA Trésor Midnight Rose EDP 30ml;Lancôme;Fragrances;A;https://www.matas.dk/soeg?search-query=961362;;https://images.matas.dk/encode/961362_20250220101000.jpg
818512;RIM Oh My Gloss Plump Lip 800;Rimmel;Makeup;;https://www.matas.dk/soeg?search-query=818512;;https://images.matas.dk/encode/3614229612431.jpg
1016792;Wheat Rib T-Shirt S/S Alicia Rose 152/12y;WHEAT;Baby and parent;;https://www.matas.dk/soeg?search-query=1016792;;https://images.matas.dk/encode/5715596149747_1_20250226112400.jpg
1032812;Benefit Goof Proof Brow Powder 3.75-Warm medium brown;Benefit Cosmetics;Makeup;C;https://www.matas.dk/soeg?search-query=1032812;;https://images.matas.dk/encode/602004140326_20260430133900.jpg
1035239;sloggi Zero Feel 2.0 High waist Navy Blue Str. XL;Sloggi;Clothing, shoes and accessories;;https://www.matas.dk/soeg?search-query=1035239;;
715727;GOSH Eye Shadow Primer (G);Gosh Copenhagen;Makeup;A;https://www.matas.dk/soeg?search-query=715727;;https://images.matas.dk/encode/715727_1_20231024032245.jpg
826486;Yuaia Detangle Egg Brush;Yuaia Haircare;Hair care and styling;C;https://www.matas.dk/soeg?search-query=826486;;https://images.matas.dk/encode/745760394548_20231024195439.jpg
1014675;Medicube Collagen Radiance Mask 1 stk;Medicube;Skin care;C;https://www.matas.dk/soeg?search-query=1014675;;https://images.matas.dk/encode/8809517411741_20250210180350.jpg
1036424;essence Mono Eyeshadow Pearly 02 2 g;Essence;Makeup;C;https://www.matas.dk/soeg?search-query=1036424;;https://images.matas.dk/encode/4059729583482_1_20260616182547.jpg
697161;UG Liljekonval duftolie 10 ml;Urtegaarden;Sleep and relaxation;A;https://www.matas.dk/soeg?search-query=697161;;https://images.matas.dk/encode/697161_20240229133602.jpg
1016071;Wheat Jersey Leggings Jules Blue Summer Flowers 128/8y;WHEAT;Baby and parent;;https://www.matas.dk/soeg?search-query=1016071;;https://images.matas.dk/encode/5715596153485_1_20250227082000.jpg
790777;Löwengrip All Time High Dry Volume Spray 200 ml;Löwengrip;Hair care and styling;C;https://www.matas.dk/soeg?search-query=790777;;
1019828;Björn Borg Borg Swim Shorts Bistro Green S;Björn Borg;Sport and nutrition;C;https://www.matas.dk/soeg?search-query=1019828;;https://images.matas.dk/encode/7321465723857_1_20250319180400.jpg
835704;Parfums De Marly Godolphin EDP 75 Ml;Parfums De Marly;Fragrances;C;https://www.matas.dk/soeg?search-query=835704;;https://images.matas.dk/encode/3700578502292_1_20260128180300.jpg
1037456;Aquanova Ugo Toiletbørsteholder Vintage Bronze;Aquanova;Sleep and relaxation;C;https://www.matas.dk/soeg?search-query=1037456;;https://images.matas.dk/encode/8711948090757_1_20260226180645.jpg
992132;YB Pressed Mineral Blush Blossom;Youngblood;Makeup;C;https://www.matas.dk/soeg?search-query=992132;;https://images.matas.dk/encode/992132_1.jpg
842842;UG Elemiolie 10 ml;Urtegaarden;Sleep and relaxation;C;https://www.matas.dk/soeg?search-query=842842;;https://images.matas.dk/encode/5709286201129_20241105193519.jpg
718792;Ecooking Acne Serum 20 ml parfumefri (P);Ecooking;Skin care;B;https://www.matas.dk/soeg?search-query=718792;;https://images.matas.dk/encode/5712350540291_20250710102900.jpg
1037590;Abate Kuvertlagen 160x200cm - Mosegrøn;Abate;Sleep and relaxation;;https://www.matas.dk/soeg?search-query=1037590;;https://images.matas.dk/encode/5606454244424_1_20260522121000.jpg
1000316;Medik8 Advanced Night Eye 15 ml;Medik8;Skin care;C;https://www.matas.dk/soeg?search-query=1000316;;https://images.matas.dk/encode/818625024437_20240130153632.jpg
1038906;Ceremonia Guava Travel Kit 4Pcs;Ceremonia;Hair care and styling;;https://www.matas.dk/soeg?search-query=1038906;;https://images.matas.dk/encode/850029902508_20260714180532.jpg
765168;ND Propolis Spray Ø (30 ml);Natur Drogeriet;Vitamins and supplements;C;https://www.matas.dk/soeg?search-query=765168;;
1022381;Guerlain Rouge G Velvet 25 Lips Refill 555 (G);Guerlain;Makeup;;https://www.matas.dk/soeg?search-query=1022381;;https://images.matas.dk/encode/3346470443013_20251003180400.jpg
871795;MF Eyeliner Pencil Ice Blue 60;Max Factor;Makeup;B;https://www.matas.dk/soeg?search-query=871795;;https://images.matas.dk/encode/50544660_20240711170603.jpg
809391;IdHair Solutions No.4 Stimulerende Hårkur 200 ml;IdHAIR;Hair care and styling;C;https://www.matas.dk/soeg?search-query=809391;;https://images.matas.dk/encode/809391_1_20231023234724.jpg
1028662;Mugler Alien Edp 60 ml;Mugler;Fragrances;C;https://www.matas.dk/soeg?search-query=1028662;;https://images.matas.dk/encode/3614274503234_20260731180523.jpg
1025330;Baa Sæbe Dans på Roser 100 g;Badeanstalten;Skin care;C;https://www.matas.dk/soeg?search-query=1025330;;https://images.matas.dk/encode/5704989160209_1_20250526180200.jpg
1034109;GY Infinity Weight Bangles Sand;GOYOGI;Sport and nutrition;B;https://www.matas.dk/soeg?search-query=1034109;;https://images.matas.dk/encode/5744002343608_1_20251209180600.jpg
804195;Phar H Purin Shampoo Mod Skæl 250 ml;Pharmaceris;Hair care and styling;C;https://www.matas.dk/soeg?search-query=804195;;https://images.matas.dk/encode/5900717159112_1_20251127040347.jpg
1001374;BAREPRO 24H Skin-Perfecting Matte Liquid Foundation;bareMinerals;Makeup;C;https://www.matas.dk/soeg?search-query=1001374;;https://images.matas.dk/encode/194248063290_20240917171839.jpg
717715;Percy Nobleman Beard Grooming Kit;Percy Nobleman;Personal care;C;https://www.matas.dk/soeg?search-query=717715;;https://images.matas.dk/encode/717715_1.jpg
790759;Löwengrip Build & Bounce  Sea Salt Spray 100 ml;Löwengrip;Hair care and styling;C;https://www.matas.dk/soeg?search-query=790759;;
1012038;ICONIC LONDON Triple Threat Mascara Brown 9 ml;ICONIC LONDON;Makeup;C;https://www.matas.dk/soeg?search-query=1012038;;https://images.matas.dk/encode/5060945316326_20241114181400.jpg
790214;MINERALIST Comfort Matte Liquid Lipstick;bareMinerals;Makeup;C;https://www.matas.dk/soeg?search-query=790214;;https://images.matas.dk/encode/194248049539_20240115174211.jpg
1027005;essence Fairy Shimmer Nail Polish 05 8 ml;Essence;Makeup;C;https://www.matas.dk/soeg?search-query=1027005;;https://images.matas.dk/encode/4059729543189_1_20260616182747.jpg
800667;FT Urtekram Soothing Gel Aloe Vera 100 ml;Urtekram;Skin care;C;https://www.matas.dk/soeg?search-query=800667;;https://images.matas.dk/encode/5765228838785_20250702123900.jpg
1010431;NUORI Infinity Bio-Fusion Eye Serum 10 ml (G);NUORI;Skin care;;https://www.matas.dk/soeg?search-query=1010431;;https://images.matas.dk/encode/5712798001071_1_20241009143155.jpg
767551;MAC Studio Radiance Face And Body N 4 50 Ml (G);MAC;Makeup;C;https://www.matas.dk/soeg?search-query=767551;;https://images.matas.dk/encode/767551_Swatch_20231027192001.jpg
792110;FT EASIS Perfect StrØko 170 g;EASIS;Food;C;https://www.matas.dk/soeg?search-query=792110;;
691658;Sunspa Body Fitness 200 ml (G);Sunspa;Skin care;A;https://www.matas.dk/soeg?search-query=691658;;https://images.matas.dk/encode/691658_1.jpg
1013432;rom&nd Better Than Cheek S01 Mango Chip;rom&nd;Makeup;C;https://www.matas.dk/soeg?search-query=1013432;;https://images.matas.dk/encode/8809625249328_1_20241220180800.jpg
795570;Mabs Nylon Knæstrp Wide Sort str S;Mabs;Medicare;;https://www.matas.dk/soeg?search-query=795570;;https://images.matas.dk/encode/795570_1_20260824180601.jpg
829813;Anastasia Lip Velvet Crush;Anastasia Beverly Hills;Makeup;C;https://www.matas.dk/soeg?search-query=829813;;https://images.matas.dk/encode/689304194563_20251023181909.jpg
812707;SCH Calming Mallow Cream Gel 50 ml;Dr. Scheller;Skin care;C;https://www.matas.dk/soeg?search-query=812707;;https://images.matas.dk/encode/812707_1.jpg
1002316;Lenoites Mulberry Silk Scrunchie Gold;Lenoites;Hair care and styling;C;https://www.matas.dk/soeg?search-query=1002316;;https://images.matas.dk/encode/7350136850110_20240315083500.jpg
842696;PILGRIM Jonne Øreringe Guldbelagt Onesize;Pilgrim;Clothing, shoes and accessories;B;https://www.matas.dk/soeg?search-query=842696;;https://images.matas.dk/encode/842696_1_20241118181300.jpg
840995;Quies Earband Stor;Quies;Medicare;C;https://www.matas.dk/soeg?search-query=840995;;https://images.matas.dk/encode/840995_20240925133448.jpg
841352;Day Gweneth RE-Q Flotile Bag Black;DAY ET;Clothing, shoes and accessories;C;https://www.matas.dk/soeg?search-query=841352;;https://images.matas.dk/encode/5714669101064_1_20241202180300.jpg
1037592;Abate Kuvertlagen 180x200cm - Dusty pink;Abate;Sleep and relaxation;;https://www.matas.dk/soeg?search-query=1037592;;https://images.matas.dk/encode/5606454121244_1_20260424084000.jpg
1002926;LA’DOR Perfumed hair Oil La Pitta 80 ml;La’dor;Hair care and styling;C;https://www.matas.dk/soeg?search-query=1002926;;https://images.matas.dk/encode/8809789633148_20251106180300.jpg
807425;Montagne Jeunesse Hyaluronic Acid Sheet Maske;Montagne Jeunesse;Skin care;C;https://www.matas.dk/soeg?search-query=807425;;https://images.matas.dk/encode/807425_1_20231024025432.jpg
865532;ES Re-N Intens Softening Lotion 250ml ) (X);Estée Lauder;Skin care;C;https://www.matas.dk/soeg?search-query=865532;;https://images.matas.dk/encode/027131208709_20250212181300.jpg
835730;Van Gils Strictly No1 EDT 30 ml;Van Gils;Fragrances;;https://www.matas.dk/soeg?search-query=835730;;https://images.matas.dk/encode/8710919131635_20260210181056.jpg
768419;Mininor Rund Latexsut  6 mdr. 2 pak Lilla;Mininor;Baby and parent;C;https://www.matas.dk/soeg?search-query=768419;;
653451;B&B Pret-a-Powder Hårpudder 56 g;Bumble and bumble;Hair care and styling;C;https://www.matas.dk/soeg?search-query=653451;;https://images.matas.dk/encode/685428015562_20250910180735.jpg
1005410;Coros Watch Vertix 2S Space Black;COROS;Medicare;C;https://www.matas.dk/soeg?search-query=1005410;;https://images.matas.dk/encode/810005783132_20240725114402.jpg
1031712;KL Jeans Urban Coral Pour Femme EdP 100 ml (W);Karl Lagerfeld;Fragrances;;https://www.matas.dk/soeg?search-query=1031712;;https://images.matas.dk/encode/3386460171175_20260423180500.jpg
775736;Ecooking Eyeliner Pencil 02 Brun;Ecooking;Makeup;A;https://www.matas.dk/soeg?search-query=775736;;https://images.matas.dk/encode/775736_20240617153947.jpg
1032106;Mezina Bevægelighed 90 stk.;Mezina;Vitamins and supplements;C;https://www.matas.dk/soeg?search-query=1032106;;https://images.matas.dk/encode/5745325098817_20260206102400.jpg
866649;FT ND Koriander hele 80 g;Natur Drogeriet;Food;C;https://www.matas.dk/soeg?search-query=866649;;https://images.matas.dk/encode/866649_20240716104325.jpg
871793;MF Eyeliner Pencil Brown 30;Max Factor;Makeup;B;https://www.matas.dk/soeg?search-query=871793;;https://images.matas.dk/encode/50544684_20240711171117.jpg
839118;Moroccanoil Effortless Style 4-in-1 Blow Dryer Brush;Moroccanoil;Hair care and styling;C;https://www.matas.dk/soeg?search-query=839118;;https://images.matas.dk/encode/7290116976082_20240711133554.jpg
844445;Ambience Stoneglow Water Duftvoks Salvie & Strandfennikel 10;Ambience;Sleep and relaxation;C;https://www.matas.dk/soeg?search-query=844445;;https://images.matas.dk/encode/5055157360267_1_20250116181600.jpg
781863;CH N°1 De Chanel Revitalizing Serum 50Ml;CHANEL;Skin care;C;https://www.matas.dk/soeg?search-query=781863;;
1006619;Health Nordic Ægløsningstest Stav 2 stk;Health Nordic;Baby and parent;C;https://www.matas.dk/soeg?search-query=1006619;;https://images.matas.dk/encode/6936983134583_20240905134131.jpg
820397;NAILBERRY Pink Berry 15 ml;NAILBERRY;Makeup;C;https://www.matas.dk/soeg?search-query=820397;;https://images.matas.dk/encode/8715309908620.jpg
1028298;OPI Infinite Shine Always within Peach 15 ml;OPI;Makeup;C;https://www.matas.dk/soeg?search-query=1028298;;https://images.matas.dk/encode/4064665105629_20250926180900.jpg
898504;Versace Crystal Noir EDT 30 Ml;Versace;Fragrances;B;https://www.matas.dk/soeg?search-query=898504;;https://images.matas.dk/encode/8018365071162_20241030181822.jpg
753627;Hugo Boss Alive EDP 50Ml;Hugo Boss;Fragrances;B;https://www.matas.dk/soeg?search-query=753627;;https://images.matas.dk/encode/3614228830515_20241001144621.jpg
10356210;A. Kjærbede Lilly Coquina Solbriller;A. Kjærbede;Clothing, shoes and accessories;C;https://www.matas.dk/soeg?search-query=10356210;;https://images.matas.dk/encode/5713658007622_1_20260626073700.jpg
865945;ND Hvedekimsolie 100% ren 200 ml.;Natur Drogeriet;Food;C;https://www.matas.dk/soeg?search-query=865945;;https://images.matas.dk/encode/865945_20250219180100.jpg
1028045;BURGA Apple iPhone 15 Tough Cover Tender Kiss;BURGA;Clothing, shoes and accessories;C;https://www.matas.dk/soeg?search-query=1028045;;https://images.matas.dk/encode/4772229044405_1_20250901180500.jpg
1027974;CeraVe Blemish Control Barrier Patches 22 pcs;CeraVe;Skin care;B;https://www.matas.dk/soeg?search-query=1027974;;https://images.matas.dk/encode/3337875927871_20250926181000.jpg
